Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
0	0	-2.89995082630178	0.00373221205857682	(Intercept)	X1_Wafrica_1	precseason	TRUE
0	0	0.738876464867435	0.459982014706449	precseason	X1_Wafrica_1	precseason	TRUE
-1.318	3.4815	-0.37856014209036	0.705014524932994	(Intercept)	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	1.12900613810548	0.258895244343275	abslat	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.487827855260922	0.6256717792612	popdens	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.527813908025742	0.597628503031287	maxtemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.348614446213774	0.727378780853429	mintemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.893855041092968	0.371399455339299	precipitation	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.323091889505929	0.746625652393819	precseason	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.000332700461778431	0.999734543443072	tempseason	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.381948845069117	0.702499308783053	(Intercept)	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	1.25248863582899	0.210391866691376	abslat	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	0.49744078534901	0.618878250399602	popdens	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	-0.708195004614222	0.478824167872045	maxtemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	0.54108878720628	0.588446386413748	mintemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	0.893692323481514	0.371486533768957	precipitation	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	-0.328690556115095	0.742389593209659	precseason	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
-1.296	3.468	-0.373542932011061	0.708744398682199	(Intercept)	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	1.31651292499046	0.188001943180045	abslat	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	0.415062354195594	0.678096257206322	popdens	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	-0.87980595289971	0.378964439265161	maxtemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	0.555810387665265	0.578340483574617	mintemp	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	0.973860833404494	0.33012564305447	precipitation	X2_SaudiArabia_1	abslat + popdens + maxtemp + mintemp + precipitation	TRUE
0	0	-0.366870765514576	0.713715418980698	(Intercept)	X2_SaudiArabia_1	abslat + maxtemp + mintemp + precipitation	TRUE
0	0	1.35135451998167	0.176581895172155	abslat	X2_SaudiArabia_1	abslat + maxtemp + mintemp + precipitation	TRUE
0	0	-0.895071669482695	0.370748777281534	maxtemp	X2_SaudiArabia_1	abslat + maxtemp + mintemp + precipitation	TRUE
0	0	0.637443327726146	0.523836113538113	mintemp	X2_SaudiArabia_1	abslat + maxtemp + mintemp + precipitation	TRUE
0	0	0.918293594286603	0.358465179989769	precipitation	X2_SaudiArabia_1	abslat + maxtemp + mintemp + precipitation	TRUE
-1.246	3.343	-0.372639151990257	0.709417029183218	(Intercept)	X2_SaudiArabia_1	abslat + maxtemp + precipitation	TRUE
0	0	1.36409944539144	0.172536269319235	abslat	X2_SaudiArabia_1	abslat + maxtemp + precipitation	TRUE
0	0	-0.689577726226851	0.490459778515772	maxtemp	X2_SaudiArabia_1	abslat + maxtemp + precipitation	TRUE
0	0	1.28909133809795	0.197366334529699	precipitation	X2_SaudiArabia_1	abslat + maxtemp + precipitation	TRUE
0	0	-3.10137872501176	0.00192621756210457	(Intercept)	X2_SaudiArabia_1	abslat + precipitation	TRUE
0	0	1.44758632698041	0.14773277736267	abslat	X2_SaudiArabia_1	abslat + precipitation	TRUE
0	0	1.85756947108796	0.0632301772255837	precipitation	X2_SaudiArabia_1	abslat + precipitation	TRUE
-2.28	0.76	-3.01109248226239	0.00260309555946743	(Intercept)	X2_SaudiArabia_1	precipitation	TRUE
0	0	1.24227164557014	0.214136353238201	precipitation	X2_SaudiArabia_1	precipitation	TRUE
-0.6	3.8	-0.15255159698395	0.878751898099587	(Intercept)	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.11	0.1	1.13021268124982	0.258386617515832	abslat	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.251563420363028	0.801378535762282	popdens	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
-0.139	0.156	-0.892693634090719	0.372021260375489	maxtemp	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.16	0.149	1.07486078624898	0.282437060739405	mintemp	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.654106263258064	0.513043346583355	precipitation	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.013	0.017	0.745608587638986	0.455903893765641	precseason	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
9e-04	0.0057	0.153044338503958	0.878363310057627	tempseason	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
-0.9	4.1	-0.228962154814945	0.818898330875271	(Intercept)	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0.13	0.11	1.13220977882598	0.257546249874836	abslat	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	0.360017780680919	0.718833836836242	popdens	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
-0.124	0.11	-1.12478872915857	0.260678571627599	maxtemp	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0.15	0.12	1.24498960509805	0.213135571257918	mintemp	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
6e-04	8e-04	0.6764237696773	0.498771629965528	precipitation	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
0.011	0.015	0.77393840425263	0.438967217421186	precseason	X2_Senegal_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason	TRUE
-0.3	3.6	-0.0969942050142424	0.922730996480163	(Intercept)	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
0.113	0.082	1.39076769098179	0.164295883440632	abslat	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
-0.129	0.11	-1.18091246264031	0.237637499930518	maxtemp	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
0.147	0.107	1.3674029745926	0.17149903049171	mintemp	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
0	0	0.582717843292951	0.560083259364297	precipitation	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
0.0129	0.0139	0.932716758020535	0.350966230105693	precseason	X2_Senegal_1	abslat + maxtemp + mintemp + precipitation + precseason	TRUE
0.9	3	0.284993796186087	0.775648894855058	(Intercept)	X2_Senegal_1	abslat + maxtemp + mintemp + precseason	TRUE
0.099	0.081	1.23102983059168	0.218311707537877	abslat	X2_Senegal_1	abslat + maxtemp + mintemp + precseason	TRUE
-0.14	0.107	-1.30385339778109	0.192283572181314	maxtemp	X2_Senegal_1	abslat + maxtemp + mintemp + precseason	TRUE
0.156	0.108	1.44428550029245	0.148658682732425	mintemp	X2_Senegal_1	abslat + maxtemp + mintemp + precseason	TRUE
0.0104	0.013	0.801740831052311	0.422702891575012	precseason	X2_Senegal_1	abslat + maxtemp + mintemp + precseason	TRUE
0.16	2.74	0.0584752894819262	0.953370044943456	(Intercept)	X2_Senegal_1	abslat + maxtemp + mintemp	TRUE
0.112	0.077	1.46308272835294	0.143444743300596	abslat	X2_Senegal_1	abslat + maxtemp + mintemp	TRUE
-0.11	0.096	-1.13904341816903	0.254685045335641	maxtemp	X2_Senegal_1	abslat + maxtemp + mintemp	TRUE
0.167	0.106	1.57531783601391	0.115183099033065	mintemp	X2_Senegal_1	abslat + maxtemp + mintemp	TRUE
-1.5	2.2	-0.687070240524368	0.492038466473234	(Intercept)	X2_Senegal_1	abslat + mintemp	TRUE
0.056	0.062	0.901978561596099	0.36706825619087	abslat	X2_Senegal_1	abslat + mintemp	TRUE
0.105	0.088	1.1850668266495	0.235991025924723	mintemp	X2_Senegal_1	abslat + mintemp	TRUE
0.3	1.05	0.282996370067263	0.777179619583628	(Intercept)	X2_Senegal_1	mintemp	TRUE
0.048	0.064	0.757139174268953	0.448966486636436	mintemp	X2_Senegal_1	mintemp	TRUE
