sample	hap	accession	pop	spp	region	contgroup	country
Debug015_aegypti_Santarem_Brazil_L_6	H008	Debug015_aegypti_Santarem_Brazil_L_6_0	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_6	H010	Debug015_aegypti_Santarem_Brazil_L_6_1	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_7	H010	Debug015_aegypti_Santarem_Brazil_L_7_1	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_7	H681	Debug015_aegypti_Santarem_Brazil_L_7_0	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_8	H130	Debug015_aegypti_Santarem_Brazil_L_8_0	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_8	H010	Debug015_aegypti_Santarem_Brazil_L_8_1	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_9	H004	Debug015_aegypti_Santarem_Brazil_L_9_0	Santarem	AAA	South America	Americas	Brazil
Debug015_aegypti_Santarem_Brazil_L_9	H138	Debug015_aegypti_Santarem_Brazil_L_9_1	Santarem	AAA	South America	Americas	Brazil
Debug016_aegypti_Cali_Colombia_U_10	H004	Debug016_aegypti_Cali_Colombia_U_10_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_10	H001	Debug016_aegypti_Cali_Colombia_U_10_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_11	H001	Debug016_aegypti_Cali_Colombia_U_11_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_11	H004	Debug016_aegypti_Cali_Colombia_U_11_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_12	H053	Debug016_aegypti_Cali_Colombia_U_12_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_12	H705	Debug016_aegypti_Cali_Colombia_U_12_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_5	H053	Debug016_aegypti_Cali_Colombia_U_5_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_5	H004	Debug016_aegypti_Cali_Colombia_U_5_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_8	H053	Debug016_aegypti_Cali_Colombia_U_8_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_8	H053	Debug016_aegypti_Cali_Colombia_U_8_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_9	H003	Debug016_aegypti_Cali_Colombia_U_9_1	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_Cali_Colombia_U_9	H003	Debug016_aegypti_Cali_Colombia_U_9_0	Cali	AAA	South America	Americas	Colombia
Debug016_aegypti_New_Orleans_USA_U_10	H001	Debug016_aegypti_New_Orleans_USA_U_10_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_10	H001	Debug016_aegypti_New_Orleans_USA_U_10_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_12	H001	Debug016_aegypti_New_Orleans_USA_U_12_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_12	H001	Debug016_aegypti_New_Orleans_USA_U_12_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_14	H003	Debug016_aegypti_New_Orleans_USA_U_14_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_14	H010	Debug016_aegypti_New_Orleans_USA_U_14_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_16	H003	Debug016_aegypti_New_Orleans_USA_U_16_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_16	H003	Debug016_aegypti_New_Orleans_USA_U_16_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_17	H007	Debug016_aegypti_New_Orleans_USA_U_17_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_17	H007	Debug016_aegypti_New_Orleans_USA_U_17_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_19	H003	Debug016_aegypti_New_Orleans_USA_U_19_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_19	H007	Debug016_aegypti_New_Orleans_USA_U_19_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_2	H001	Debug016_aegypti_New_Orleans_USA_U_2_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_2	H001	Debug016_aegypti_New_Orleans_USA_U_2_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_20	H003	Debug016_aegypti_New_Orleans_USA_U_20_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_20	H003	Debug016_aegypti_New_Orleans_USA_U_20_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_3	H003	Debug016_aegypti_New_Orleans_USA_U_3_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_3	H003	Debug016_aegypti_New_Orleans_USA_U_3_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_4	H036	Debug016_aegypti_New_Orleans_USA_U_4_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_4	H001	Debug016_aegypti_New_Orleans_USA_U_4_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_5	H003	Debug016_aegypti_New_Orleans_USA_U_5_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_5	H003	Debug016_aegypti_New_Orleans_USA_U_5_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_6	H001	Debug016_aegypti_New_Orleans_USA_U_6_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_6	H001	Debug016_aegypti_New_Orleans_USA_U_6_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_7	H001	Debug016_aegypti_New_Orleans_USA_U_7_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_7	H007	Debug016_aegypti_New_Orleans_USA_U_7_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_8	H001	Debug016_aegypti_New_Orleans_USA_U_8_0	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_8	H682	Debug016_aegypti_New_Orleans_USA_U_8_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_9	H003	Debug016_aegypti_New_Orleans_USA_U_9_1	NewOrleans	AAA	North America	Americas	USA
Debug016_aegypti_New_Orleans_USA_U_9	H010	Debug016_aegypti_New_Orleans_USA_U_9_0	NewOrleans	AAA	North America	Americas	USA
Debug017_aegypti_Franceville_Gabon_F_1	H260	Debug017_aegypti_Franceville_Gabon_F_1_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_1	H613	Debug017_aegypti_Franceville_Gabon_F_1_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_12	H049	Debug017_aegypti_Franceville_Gabon_F_12_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_12	H088	Debug017_aegypti_Franceville_Gabon_F_12_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_2	H179	Debug017_aegypti_Franceville_Gabon_F_2_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_2	H518	Debug017_aegypti_Franceville_Gabon_F_2_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_3	H365	Debug017_aegypti_Franceville_Gabon_F_3_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_3	H555	Debug017_aegypti_Franceville_Gabon_F_3_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_4	H604	Debug017_aegypti_Franceville_Gabon_F_4_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_4	H111	Debug017_aegypti_Franceville_Gabon_F_4_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_5	H088	Debug017_aegypti_Franceville_Gabon_F_5_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_5	H495	Debug017_aegypti_Franceville_Gabon_F_5_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_6	H556	Debug017_aegypti_Franceville_Gabon_F_6_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_6	H383	Debug017_aegypti_Franceville_Gabon_F_6_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_8	H619	Debug017_aegypti_Franceville_Gabon_F_8_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_8	H298	Debug017_aegypti_Franceville_Gabon_F_8_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_9	H629	Debug017_aegypti_Franceville_Gabon_F_9_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_F_9	H540	Debug017_aegypti_Franceville_Gabon_F_9_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_10	H149	Debug017_aegypti_Franceville_Gabon_M_10_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_10	H470	Debug017_aegypti_Franceville_Gabon_M_10_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_13	H282	Debug017_aegypti_Franceville_Gabon_M_13_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_13	H060	Debug017_aegypti_Franceville_Gabon_M_13_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_7	H065	Debug017_aegypti_Franceville_Gabon_M_7_0	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Franceville_Gabon_M_7	H459	Debug017_aegypti_Franceville_Gabon_M_7_1	Franceville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_10	H458	Debug017_aegypti_Libreville_Gabon_F_10_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_10	H062	Debug017_aegypti_Libreville_Gabon_F_10_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_11	H567	Debug017_aegypti_Libreville_Gabon_F_11_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_11	H146	Debug017_aegypti_Libreville_Gabon_F_11_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_12	H627	Debug017_aegypti_Libreville_Gabon_F_12_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_12	H061	Debug017_aegypti_Libreville_Gabon_F_12_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_14	H541	Debug017_aegypti_Libreville_Gabon_F_14_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_14	H569	Debug017_aegypti_Libreville_Gabon_F_14_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_15	H049	Debug017_aegypti_Libreville_Gabon_F_15_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_15	H062	Debug017_aegypti_Libreville_Gabon_F_15_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_2	H094	Debug017_aegypti_Libreville_Gabon_F_2_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_2	H302	Debug017_aegypti_Libreville_Gabon_F_2_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_3	H258	Debug017_aegypti_Libreville_Gabon_F_3_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_3	H591	Debug017_aegypti_Libreville_Gabon_F_3_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_4	H615	Debug017_aegypti_Libreville_Gabon_F_4_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_4	H047	Debug017_aegypti_Libreville_Gabon_F_4_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_5	H454	Debug017_aegypti_Libreville_Gabon_F_5_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_5	H670	Debug017_aegypti_Libreville_Gabon_F_5_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_6	H047	Debug017_aegypti_Libreville_Gabon_F_6_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_6	H462	Debug017_aegypti_Libreville_Gabon_F_6_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_7	H047	Debug017_aegypti_Libreville_Gabon_F_7_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_7	H598	Debug017_aegypti_Libreville_Gabon_F_7_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_8	H091	Debug017_aegypti_Libreville_Gabon_F_8_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_F_8	H116	Debug017_aegypti_Libreville_Gabon_F_8_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_M_9	H049	Debug017_aegypti_Libreville_Gabon_M_9_1	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Libreville_Gabon_M_9	H146	Debug017_aegypti_Libreville_Gabon_M_9_0	Libreville	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_1	H410	Debug017_aegypti_LopeVillage_Gabon_F_1_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_1	H092	Debug017_aegypti_LopeVillage_Gabon_F_1_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_15	H542	Debug017_aegypti_LopeVillage_Gabon_F_15_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_15	H047	Debug017_aegypti_LopeVillage_Gabon_F_15_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_2	H061	Debug017_aegypti_LopeVillage_Gabon_F_2_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_2	H102	Debug017_aegypti_LopeVillage_Gabon_F_2_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_3	H105	Debug017_aegypti_LopeVillage_Gabon_F_3_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_3	H261	Debug017_aegypti_LopeVillage_Gabon_F_3_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_4	H061	Debug017_aegypti_LopeVillage_Gabon_F_4_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_4	H105	Debug017_aegypti_LopeVillage_Gabon_F_4_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_5	H244	Debug017_aegypti_LopeVillage_Gabon_F_5_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_5	H568	Debug017_aegypti_LopeVillage_Gabon_F_5_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_6	H262	Debug017_aegypti_LopeVillage_Gabon_F_6_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_6	H617	Debug017_aegypti_LopeVillage_Gabon_F_6_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_7	H623	Debug017_aegypti_LopeVillage_Gabon_F_7_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_7	H497	Debug017_aegypti_LopeVillage_Gabon_F_7_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_8	H148	Debug017_aegypti_LopeVillage_Gabon_F_8_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_8	H059	Debug017_aegypti_LopeVillage_Gabon_F_8_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_9	H256	Debug017_aegypti_LopeVillage_Gabon_F_9_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_F_9	H102	Debug017_aegypti_LopeVillage_Gabon_F_9_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_10	H563	Debug017_aegypti_LopeVillage_Gabon_M_10_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_10	H091	Debug017_aegypti_LopeVillage_Gabon_M_10_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_12	H601	Debug017_aegypti_LopeVillage_Gabon_M_12_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_12	H231	Debug017_aegypti_LopeVillage_Gabon_M_12_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_13	H570	Debug017_aegypti_LopeVillage_Gabon_M_13_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_13	H271	Debug017_aegypti_LopeVillage_Gabon_M_13_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_14	H245	Debug017_aegypti_LopeVillage_Gabon_M_14_0	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_LopeVillage_Gabon_M_14	H121	Debug017_aegypti_LopeVillage_Gabon_M_14_1	LopeVillage	AAF	West Africa	Wafrica	Gabon
Debug017_aegypti_Rabai_Kenya_2009_F_1	H039	Debug017_aegypti_Rabai_Kenya_2009_F_1_1	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2009_F_1	H039	Debug017_aegypti_Rabai_Kenya_2009_F_1_0	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2009_F_10	H032	Debug017_aegypti_Rabai_Kenya_2009_F_10_1	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2009_F_10	H487	Debug017_aegypti_Rabai_Kenya_2009_F_10_0	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2009_M_5	H039	Debug017_aegypti_Rabai_Kenya_2009_M_5_1	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2009_M_5	H661	Debug017_aegypti_Rabai_Kenya_2009_M_5_0	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2011_F_15	H674	Debug017_aegypti_Rabai_Kenya_2011_F_15_0	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2011_F_15	H218	Debug017_aegypti_Rabai_Kenya_2011_F_15_1	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2011_M_16	H057	Debug017_aegypti_Rabai_Kenya_2011_M_16_0	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug017_aegypti_Rabai_Kenya_2011_M_16	H057	Debug017_aegypti_Rabai_Kenya_2011_M_16_1	Rabai2009	ADMX	East Africa	Eafrica	Kenya
Debug018_aegypti_YAOMO_Cameroon__U_63	H311	Debug018_aegypti_YAOMO_Cameroon__U_63_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_63	H319	Debug018_aegypti_YAOMO_Cameroon__U_63_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_65	H049	Debug018_aegypti_YAOMO_Cameroon__U_65_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_65	H175	Debug018_aegypti_YAOMO_Cameroon__U_65_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_67	H113	Debug018_aegypti_YAOMO_Cameroon__U_67_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_67	H574	Debug018_aegypti_YAOMO_Cameroon__U_67_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_69	H347	Debug018_aegypti_YAOMO_Cameroon__U_69_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_69	H117	Debug018_aegypti_YAOMO_Cameroon__U_69_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_71	H122	Debug018_aegypti_YAOMO_Cameroon__U_71_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_71	H259	Debug018_aegypti_YAOMO_Cameroon__U_71_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_74	H170	Debug018_aegypti_YAOMO_Cameroon__U_74_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_74	H467	Debug018_aegypti_YAOMO_Cameroon__U_74_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_75	H455	Debug018_aegypti_YAOMO_Cameroon__U_75_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_75	H324	Debug018_aegypti_YAOMO_Cameroon__U_75_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_77	H440	Debug018_aegypti_YAOMO_Cameroon__U_77_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_77	H554	Debug018_aegypti_YAOMO_Cameroon__U_77_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_80	H414	Debug018_aegypti_YAOMO_Cameroon__U_80_0	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug018_aegypti_YAOMO_Cameroon__U_80	H406	Debug018_aegypti_YAOMO_Cameroon__U_80_1	YAOMO	AAF	West Africa	Wafrica	Cameroon
Debug019_aegypti_Attock_Pakistan_U_1	H022	Debug019_aegypti_Attock_Pakistan_U_1_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_1	H220	Debug019_aegypti_Attock_Pakistan_U_1_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_2	H022	Debug019_aegypti_Attock_Pakistan_U_2_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_2	H134	Debug019_aegypti_Attock_Pakistan_U_2_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_3	H022	Debug019_aegypti_Attock_Pakistan_U_3_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_3	H134	Debug019_aegypti_Attock_Pakistan_U_3_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_4	H040	Debug019_aegypti_Attock_Pakistan_U_4_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_4	H043	Debug019_aegypti_Attock_Pakistan_U_4_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_6	H127	Debug019_aegypti_Attock_Pakistan_U_6_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_6	H022	Debug019_aegypti_Attock_Pakistan_U_6_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_7	H022	Debug019_aegypti_Attock_Pakistan_U_7_1	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_Attock_Pakistan_U_7	H040	Debug019_aegypti_Attock_Pakistan_U_7_0	Pakistan	AAA	Asia	Asia	Pakistan
Debug019_aegypti_El_Dorado_Argentina_U_10	H630	Debug019_aegypti_El_Dorado_Argentina_U_10_1	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_10	H645	Debug019_aegypti_El_Dorado_Argentina_U_10_0	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_11	H122	Debug019_aegypti_El_Dorado_Argentina_U_11_1	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_11	H109	Debug019_aegypti_El_Dorado_Argentina_U_11_0	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_2	H003	Debug019_aegypti_El_Dorado_Argentina_U_2_1	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_2	H003	Debug019_aegypti_El_Dorado_Argentina_U_2_0	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_4	H003	Debug019_aegypti_El_Dorado_Argentina_U_4_1	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_4	H030	Debug019_aegypti_El_Dorado_Argentina_U_4_0	ElDorado	ADMX	South America	Americas	Argentina
Debug019_aegypti_El_Dorado_Argentina_U_5	H003	Debug019_aegypti_El_Dorado_Argentina_U_5_1	ElDorado	ADMX	South America	Americas	Argentina
